"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0,0.333333333333333,3,"r0","diff",-0.407428373482962,"0","3"
0.111111111111111,0.333333333333333,3,"r0","diff",-0.440292141415588,"0.111","3"
0.222222222222222,0.333333333333333,3,"r0","diff",-0.477507785606144,"0.222","3"
0.333333333333333,0.333333333333333,3,"r0","diff",-0.519515022243857,"0.333","3"
0.444444444444444,0.333333333333333,3,"r0","diff",-0.566531385225288,"0.444","3"
0.555555555555556,0.333333333333333,3,"r0","diff",-0.618352802289528,"0.556","3"
0.666666666666667,0.333333333333333,3,"r0","diff",-0.674162588182658,"0.667","3"
0.777777777777778,0.333333333333333,3,"r0","diff",-0.732476706292578,"0.778","3"
0.888888888888889,0.333333333333333,3,"r0","diff",-0.791334962174902,"0.889","3"
1,0.333333333333333,3,"r0","diff",-0.848693920748937,"1","3"
0,0.25,4,"r0","diff",-0.362158554207077,"0","4"
0.111111111111111,0.25,4,"r0","diff",-0.392868123686785,"0.111","4"
0.222222222222222,0.25,4,"r0","diff",-0.42780243213401,"0.222","4"
0.333333333333333,0.25,4,"r0","diff",-0.467403862586135,"0.333","4"
0.444444444444444,0.25,4,"r0","diff",-0.511891159048706,"0.444","4"
0.555555555555556,0.25,4,"r0","diff",-0.561052905845216,"0.556","4"
0.666666666666667,0.25,4,"r0","diff",-0.614046221726352,"0.667","4"
0.777777777777778,0.25,4,"r0","diff",-0.669333079598434,"0.778","4"
0.888888888888889,0.25,4,"r0","diff",-0.724871785523421,"0.889","4"
1,0.25,4,"r0","diff",-0.77852471283698,"1","4"
0,0.2,5,"r0","diff",-0.325942698786369,"0","5"
0.111111111111111,0.2,5,"r0","diff",-0.354611636710235,"0.111","5"
0.222222222222222,0.2,5,"r0","diff",-0.387337767657565,"0.222","5"
0.333333333333333,0.2,5,"r0","diff",-0.424554700246517,"0.333","5"
0.444444444444444,0.2,5,"r0","diff",-0.466471533411371,"0.444","5"
0.555555555555556,0.2,5,"r0","diff",-0.512862137678184,"0.556","5"
0.666666666666667,0.2,5,"r0","diff",-0.562857802864962,"0.667","5"
0.777777777777778,0.2,5,"r0","diff",-0.614879685985034,"0.778","5"
0.888888888888889,0.2,5,"r0","diff",-0.666835617948755,"0.889","5"
1,0.2,5,"r0","diff",-0.716546986599417,"1","5"
0,0.166666666666667,6,"r0","diff",-0.296311544351245,"0","6"
0.111111111111111,0.166666666666667,6,"r0","diff",-0.323113232315461,"0.111","6"
0.222222222222222,0.166666666666667,6,"r0","diff",-0.353790526832194,"0.222","6"
0.333333333333333,0.166666666666667,6,"r0","diff",-0.388762152228472,"0.333","6"
0.444444444444444,0.166666666666667,6,"r0","diff",-0.428222319949421,"0.444","6"
0.555555555555556,0.166666666666667,6,"r0","diff",-0.471928378582507,"0.556","6"
0.666666666666667,0.166666666666667,6,"r0","diff",-0.518991334555463,"0.667","6"
0.777777777777778,0.166666666666667,6,"r0","diff",-0.567809144667509,"0.778","6"
0.888888888888889,0.166666666666667,6,"r0","diff",-0.616272881375117,"0.889","6"
1,0.166666666666667,6,"r0","diff",-0.662213694723635,"1","6"
0,0.142857142857143,7,"r0","diff",-0.271618915655309,"0","7"
0.111111111111111,0.142857142857143,7,"r0","diff",-0.296735100157086,"0.111","7"
0.222222222222222,0.142857142857143,7,"r0","diff",-0.325544896064566,"0.222","7"
0.333333333333333,0.142857142857143,7,"r0","diff",-0.358449324268513,"0.333","7"
0.444444444444444,0.142857142857143,7,"r0","diff",-0.3956258439086,"0.444","7"
0.555555555555556,0.142857142857143,7,"r0","diff",-0.436816452780241,"0.556","7"
0.666666666666667,0.142857142857143,7,"r0","diff",-0.481119216560521,"0.667","7"
0.777777777777778,0.142857142857143,7,"r0","diff",-0.526925869371436,"0.778","7"
0.888888888888889,0.142857142857143,7,"r0","diff",-0.57213919529715,"0.889","7"
1,0.142857142857143,7,"r0","diff",-0.614637351190443,"1","7"
0,0.125,8,"r0","diff",-0.250725152912593,"0","8"
0.111111111111111,0.125,8,"r0","diff",-0.274326827513464,"0.111","8"
0.222222222222222,0.125,8,"r0","diff",-0.301446480290759,"0.222","8"
0.333333333333333,0.125,8,"r0","diff",-0.332466509473453,"0.333","8"
0.444444444444444,0.125,8,"r0","diff",-0.367547586063989,"0.444","8"
0.555555555555556,0.125,8,"r0","diff",-0.406418784751368,"0.556","8"
0.666666666666667,0.125,8,"r0","diff",-0.44817240254239,"0.667","8"
