"epsilon","switch_rate","res_time","variable","panel","value","epsilon_fac","exp_res_fac"
0.666666666666667,0.166666666666667,6,"end_time","diff",104.143840640107,"0.667","6"
0.777777777777778,0.166666666666667,6,"end_time","diff",102.543573928988,"0.778","6"
0.888888888888889,0.166666666666667,6,"end_time","diff",101.343373895649,"0.889","6"
1,0.166666666666667,6,"end_time","diff",100.14317386231,"1","6"
0,0.142857142857143,7,"end_time","diff",108.944640773462,"0","7"
0.111111111111111,0.142857142857143,7,"end_time","diff",107.344374062344,"0.111","7"
0.222222222222222,0.142857142857143,7,"end_time","diff",105.944140690115,"0.222","7"
0.333333333333333,0.142857142857143,7,"end_time","diff",104.343873978997,"0.333","7"
0.444444444444444,0.142857142857143,7,"end_time","diff",102.943640606768,"0.444","7"
0.555555555555556,0.142857142857143,7,"end_time","diff",101.543407234539,"0.556","7"
0.666666666666667,0.142857142857143,7,"end_time","diff",100.3432072012,"0.667","7"
0.777777777777778,0.142857142857143,7,"end_time","diff",99.3430405067511,"0.778","7"
0.888888888888889,0.142857142857143,7,"end_time","diff",98.7429404900817,"0.889","7"
1,0.142857142857143,7,"end_time","diff",98.9429738289715,"1","7"
0,0.125,8,"end_time","diff",105.944140690115,"0","8"
0.111111111111111,0.125,8,"end_time","diff",104.343873978997,"0.111","8"
0.222222222222222,0.125,8,"end_time","diff",102.943640606768,"0.222","8"
0.333333333333333,0.125,8,"end_time","diff",101.743440573429,"0.333","8"
0.444444444444444,0.125,8,"end_time","diff",100.54324054009,"0.444","8"
0.555555555555556,0.125,8,"end_time","diff",99.5430738456409,"0.556","8"
0.666666666666667,0.125,8,"end_time","diff",98.9429738289715,"0.667","8"
0.777777777777778,0.125,8,"end_time","diff",98.9429738289715,"0.778","8"
0.888888888888889,0.125,8,"end_time","diff",99.5430738456409,"0.889","8"
1,0.125,8,"end_time","diff",101.343373895649,"1","8"
0,0.111111111111111,9,"end_time","diff",103.943807301217,"0","9"
0.111111111111111,0.111111111111111,9,"end_time","diff",102.743607267878,"0.111","9"
0.222222222222222,0.111111111111111,9,"end_time","diff",101.543407234539,"0.222","9"
0.333333333333333,0.111111111111111,9,"end_time","diff",100.54324054009,"0.333","9"
0.444444444444444,0.111111111111111,9,"end_time","diff",99.7431071845308,"0.444","9"
