"epsilon","switch_rate","res_time","hit_metric","hit_diff","final_size_metric","final_size_diff","end_time_metric","end_time_diff","r0_metric","r0_diff","psI_metric","psI_diff","ptI_metric","ptI_diff"
0.777777777777778,0.0526315789473684,19,0.319328752872321,-0.180671247127679,0.61906230180285,-0.17808201675512,342.057009501584,183.157009501584,2.28209403776928,0.28209403776928,0.0548240000299146,-0.0323773252830084,55.0091681946991,-2.89083180530088
0.888888888888889,0.0526315789473684,19,0.306833239970921,-0.193166760029079,0.615131360012763,-0.182012958545206,387.864644107351,228.964644107351,2.38687000381277,0.386870003812771,0.0530259938335562,-0.0341753314793668,53.2088681446908,-4.69113185530922
1,0.0526315789473684,19,0.310935194649977,-0.189064805350023,0.612072064741927,-0.185072253816042,467.277879646608,308.377879646608,2.50562023379886,0.50562023379886,0.0495282659796829,-0.0376730593332401,51.0085014169028,-6.89149858309719
0,0.05,20,0.36310887255446,-0.13689112744554,0.626948244605881,-0.170196073952088,270.64510751792,111.74510751792,1.86962292048545,-0.130377079514547,0.0524147261637858,-0.0347865991491372,66.2110351725288,8.31103517252875
0.111111111111111,0.05,20,0.359552490815499,-0.140447509184501,0.627312646973726,-0.169831671584244,273.245540923487,114.345540923487,1.90623244353644,-0.0937675564635558,0.0532646124546883,-0.0339367128582347,64.6107684614102,6.71076846141023
0.222222222222222,0.05,20,0.356301969456787,-0.143698030543213,0.627223217369095,-0.169921101188875,276.846141023504,117.946141023504,1.94859037881303,-0.0514096211869677,0.0540787527835706,-0.0331225725293525,63.2105350891815,5.31053508918153
0.333333333333333,0.05,20,0.35317179647709,-0.146828203522909,0.626581031778512,-0.170563286779458,282.647107851309,123.747107851309,1.99794060762346,-0.00205939237653863,0.0548119268153659,-0.0323893984975572,61.610268378063,3.71026837806301
0.444444444444444,0.05,20,0.347110640229321,-0.152889359770679,0.625277313173548,-0.171867005384421,291.048508084681,132.148508084681,2.05575179589755,0.0557517958975513,0.0553936603626339,-0.0318076649502891,60.0100016669445,2.11000166694448
0.555555555555556,0.05,20,0.340219655852987,-0.159780344147013,0.623207426292796,-0.173936892265174,303.850641773629,144.950641773629,2.12366347646732,0.123663476467317,0.0557137643390643,-0.0314875609738587,58.2097016169362,0.309701616936152
0.666666666666667,0.05,20,0.328938448348225,-0.171061551651775,0.620311081591989,-0.17683323696598,323.653942323721,164.753942323721,2.20333972340844,0.203339723408441,0.0555935405286495,-0.0316077847842735,56.4094015669278,-1.49059843307218
