"class","start_time","end_time","duration","final_size","ptEI","ptI","psEI","psI","hit","hit_time","rt_at_hit","r0","spectral_gap","epsilon","switch_rate","residence_time"
-1,0,575.638375891726,575.638375891726,0.559582826924088,54.2036135742383,56.0037335822388,0.075355166753741,0.0427803565468228,0.257726047213445,55.0036669111274,0.998258471524845,2.2349451171928,1.37059495670382,0.75,0.047001620745543,21.2758620689655
1,0,427.428495233016,427.428495233016,0.559338991965401,57.6038402560171,58.8039202613508,0.0204782251055203,0.0144547217286115,NA,NA,NA,NA,NA,0.75,0.047001620745543,21.2758620689655
2,0,438.029201946796,438.029201946796,0.559389127255625,57.8038535902393,59.2039469297953,0.0305046112709588,0.0196248382423081,NA,NA,NA,NA,NA,0.75,0.047001620745543,21.2758620689655
3,0,451.430095339689,451.430095339689,0.559440202887209,58.2038802586839,59.4039602640176,0.0467068441590368,0.0279821444317294,NA,NA,NA,NA,NA,0.75,0.047001620745543,21.2758620689655
4,0,473.031535435696,473.031535435696,0.559500470965096,58.2038802586839,59.6039735982399,0.0819009260771724,0.046152487437203,NA,NA,NA,NA,NA,0.75,0.047001620745543,21.2758620689655
5,0,545.636375758384,545.636375758384,0.559592994686074,51.0034002266818,52.8035202346823,0.208409745309294,0.111162115218601,NA,NA,NA,NA,NA,0.75,0.047001620745543,21.2758620689655
-1,0,611.04073604907,611.04073604907,0.562474233237788,53.2035469031269,55.0036669111274,0.074747214418925,0.0424285722389052,0.252196865591574,54.003600240016,0.995900438367264,2.27512617423261,1.3630763456055,0.8,0.047001620745543,21.2758620689655
1,0,451.830122008134,451.830122008134,0.562216483497925,56.6037735849057,57.8038535902393,0.0200557102625788,0.0142021636141017,NA,NA,NA,NA,NA,0.8,0.047001620745543,21.2758620689655
2,0,462.03080205347,462.03080205347,0.562264204759494,57.0038002533502,58.2038802586839,0.0291554954651116,0.0188903517631646,NA,NA,NA,NA,NA,0.8,0.047001620745543,21.2758620689655
3,0,475.431695446363,475.431695446363,0.562315570415815,57.4038269217948,58.8039202613508,0.0442763705787852,0.026683752712711,NA,NA,NA,NA,NA,0.8,0.047001620745543,21.2758620689655
4,0,497.833188879259,497.833188879259,0.56237930828929,57.6038402560171,59.003933595573,0.0788314286129445,0.04451412873539,NA,NA,NA,NA,NA,0.8,0.047001620745543,21.2758620689655
5,0,580.438695913061,580.438695913061,0.562484068864964,50.0033335555704,51.6034402293486,0.214186088803853,0.114067237372566,NA,NA,NA,NA,NA,0.8,0.047001620745543,21.2758620689655
-1,0,647.643176211747,647.643176211747,0.566054930024345,52.0034668977932,53.8035869057937,0.0738659637308422,0.0419213826553693,0.24396806385989,52.8035202346823,0.999139115502669,2.31708832384928,1.3587014204549,0.85,0.047001620745543,21.2758620689655
1,0,477.231815454364,477.231815454364,0.565782059371473,55.6037069137943,56.803786919128,0.019551655474945,0.0138931722815229,NA,NA,NA,NA,NA,0.85,0.047001620745543,21.2758620689655
2,0,487.032468831255,487.032468831255,0.565827602393944,56.2037469164611,57.4038269217948,0.0276351437466152,0.0180526355616875,NA,NA,NA,NA,NA,0.85,0.047001620745543,21.2758620689655
3,0,500.233348889926,500.233348889926,0.565878736039015,56.803786919128,58.0038669244616,0.0414675436958932,0.0251728993763336,NA,NA,NA,NA,NA,0.85,0.047001620745543,21.2758620689655
4,0,522.834855657044,522.834855657044,0.565945049144925,57.4038269217948,58.8039202613508,0.0749170187425707,0.0424165707121881,NA,NA,NA,NA,NA,0.85,0.047001620745543,21.2758620689655
5,0,616.641109407294,616.641109407294,0.566064590080461,49.003266884459,50.6033735582372,0.220177645776061,0.117069951203981,NA,NA,NA,NA,NA,0.85,0.047001620745543,21.2758620689655
-1,0,683.645576371758,683.645576371758,0.570320919946592,51.0034002266818,52.8035202346823,0.0726733551970885,0.0412356368254478,0.237098682104421,51.8034535635709,0.997018377947179,2.36082380496247,1.35743950435226,0.9,0.047001620745543,21.2758620689655
1,0,502.833522234816,502.833522234816,0.570033515650624,54.6036402426828,55.8037202480165,0.0189555523817973,0.0135199729213551,NA,NA,NA,NA,NA,0.9,0.047001620745543,21.2758620689655
2,0,511.834122274818,511.834122274818,0.570075347473524,55.403693579572,56.4037602506834,0.0259264521167228,0.0171011354723039,NA,NA,NA,NA,NA,0.9,0.047001620745543,21.2758620689655
3,0,524.434962330822,524.434962330822,0.570125125466473,56.2037469164611,57.4038269217948,0.0382297591616789,0.0234206207005518,NA,NA,NA,NA,NA,0.9,0.047001620745543,21.2758620689655
4,0,546.836455763718,546.836455763718,0.5701935995682,57.2038135875725,58.4038935929062,0.0699438590965288,0.0397438527646735,NA,NA,NA,NA,NA,0.9,0.047001620745543,21.2758620689655
5,0,652.843522901527,652.843522901527,0.570330650081573,48.0032002133476,49.6033068871258,0.226387204262936,0.120167388070393,NA,NA,NA,NA,NA,0.9,0.047001620745543,21.2758620689655
-1,0,718.247883192213,718.247883192213,0.575179536091072,49.8033202213481,51.6034402293486,0.0711312656739033,0.0403489234648684,0.229466187846295,50.8033868924595,0.995296250486534,2.40631279480237,1.35923607149664,0.95,0.047001620745543,21.2758620689655
1,0,528.035202346823,528.035202346823,0.574879137173378,53.6035735715714,54.6036402426828,0.0182561348119626,0.0130748059489791,NA,NA,NA,NA,NA,0.95,0.047001620745543,21.2758620689655
2,0,536.035735715714,536.035735715714,0.574916344509071,54.4036269084606,55.403693579572,0.024013138162829,0.0160239858975026,NA,NA,NA,NA,NA,0.95,0.047001620745543,21.2758620689655
3,0,547.236482432162,547.236482432162,0.574961863115028,55.6037069137943,56.6037735849057,0.0345076006260989,0.0213962057343022,NA,NA,NA,NA,NA,0.95,0.047001620745543,21.2758620689655
4,0,568.637909193946,568.637909193946,0.575030957226049,57.2038135875725,58.4038935929062,0.0636260174672869,0.036338719884198,NA,NA,NA,NA,NA,0.95,0.047001620745543,21.2758620689655
5,0,688.045869724648,688.045869724648,0.575189519590154,47.0031335422361,48.6032402160144,0.232814211975279,0.123357853270781,NA,NA,NA,NA,NA,0.95,0.047001620745543,21.2758620689655
-1,0,751.650110007334,751.650110007334,0.580464833874447,48.6032402160144,50.4033602240149,0.0692112425980367,0.0392430869096178,0.221022284333065,49.8033202213481,0.994773324191321,2.45352397431099,1.36401401698571,1,0.047001620745543,21.2758620689655
1,0,552.636842456164,552.636842456164,0.580151487137316,52.4034935662377,53.4035602373492,0.0174442037105845,0.0125506540680927,NA,NA,NA,NA,NA,1,0.047001620745543,21.2758620689655
2,0,559.237282485499,559.237282485499,0.580182430663442,53.4035602373492,54.4036269084606,0.0218767331785126,0.0148102429504247,NA,NA,NA,NA,NA,1,0.047001620745543,21.2758620689655
3,0,569.037935862391,569.037935862391,0.58022349264022,55.0036669111274,55.8037202480165,0.0302370821757378,0.0190622331218792,NA,NA,NA,NA,NA,1,0.047001620745543,21.2758620689655
4,0,588.639242616174,588.639242616174,0.580290823519631,57.6038402560171,58.6039069271285,0.0555500646387209,0.0319700860906641,NA,NA,NA,NA,NA,1,0.047001620745543,21.2758620689655
5,0,722.248149876658,722.248149876658,0.580475207064494,46.0030668711247,47.8031868791253,0.239453224407651,0.126637930290264,NA,NA,NA,NA,NA,1,0.047001620745543,21.2758620689655
-1,0,365.824388292553,365.824388292553,0.543724986014984,67.6045069671311,69.4046269751317,0.0700037641933912,0.0398182943744049,0.298701647843207,69.4046269751317,0.997965921163333,1.83211877223307,1.83211877223307,0,0.0435435435435435,22.9655172413793
1,0,290.419361290753,290.419361290753,0.543529380950898,70.6047069804654,72.0048003200213,0.0210868879440702,0.014358575794332,NA,NA,NA,NA,NA,0,0.0435435435435435,22.9655172413793
2,0,301.420094672978,301.420094672978,0.543613801543255,70.0046669777985,71.4047603173545,0.0384715868063557,0.0234138173589277,NA,NA,NA,NA,NA,0,0.0435435435435435,22.9655172413793
3,0,311.620774718315,311.620774718315,0.543667400040516,69.2046136409094,70.8047203146876,0.058978369813051,0.0340897479208206,NA,NA,NA,NA,NA,0,0.0435435435435435,22.9655172413793
4,0,323.021534768985,323.021534768985,0.543708652206778,68.204546969798,69.8046536435762,0.0877934140435329,0.0490832287271531,NA,NA,NA,NA,NA,0,0.0435435435435435,22.9655172413793
5,0,341.422761517434,341.422761517434,0.543748959334569,65.6043736249083,67.4044936329089,0.14550396425357,0.079061406277842,NA,NA,NA,NA,NA,0,0.0435435435435435,22.9655172413793
-1,0,370.82472164811,370.82472164811,0.544462660030463,66.804453630242,68.4045603040203,0.070746029842115,0.0402357305549276,0.297232110504676,68.4045603040203,0.99864738113789,1.85115736470992,1.78562519546896,0.05,0.0435435435435435,22.9655172413793
1,0,293.419561304087,293.419561304087,0.544268311610587,69.8046536435762,71.0047336489099,0.021135439123387,0.01441749584492,NA,NA,NA,NA,NA,0.05,0.0435435435435435,22.9655172413793
2,0,304.420294686312,304.420294686312,0.544349798957651,69.0046003066871,70.6047069804654,0.038335908298381,0.0233758497108801,NA,NA,NA,NA,NA,0.05,0.0435435435435435,22.9655172413793
3,0,314.620974731649,314.620974731649,0.544402445567222,68.4045603040203,70.0046669777985,0.0589613803765103,0.0341129960710719,NA,NA,NA,NA,NA,0.05,0.0435435435435435,22.9655172413793
4,0,326.621774784986,326.621774784986,0.544444443925566,67.4044936329089,69.0046003066871,0.0884788686001386,0.0494710459960059,NA,NA,NA,NA,NA,0.05,0.0435435435435435,22.9655172413793
5,0,346.423094872992,346.423094872992,0.544485642803774,64.6043069537969,66.4044269617975,0.148855929499934,0.080826428315251,NA,NA,NA,NA,NA,0.05,0.0435435435435435,22.9655172413793
-1,0,376.825121674778,376.825121674778,0.545145962998879,65.8043869591306,67.6045069671311,0.0714742436222806,0.0406445680785014,0.295689484730954,67.4044936329089,0.999077190407882,1.87121697875538,1.74094935211829,0.1,0.0435435435435435,22.9655172413793
1,0,296.819787985866,296.819787985866,0.544951450863803,68.8045869724648,70.2046803120208,0.0211725146843483,0.0144698143027978,NA,NA,NA,NA,NA,0.1,0.0435435435435435,22.9655172413793
2,0,307.820521368091,307.820521368091,0.545030432815148,68.204546969798,69.8046536435762,0.0381619311665276,0.0233168611901105,NA,NA,NA,NA,NA,0.1,0.0435435435435435,22.9655172413793
3,0,318.421228081872,318.421228081872,0.545083311408016,67.6045069671311,69.2046136409094,0.0588819999756401,0.0341027988662329,NA,NA,NA,NA,NA,0.1,0.0435435435435435,22.9655172413793
4,0,330.822054803654,330.822054803654,0.545125623043643,66.6044402960197,68.204546969798,0.0891117200087364,0.0498305230045865,NA,NA,NA,NA,NA,0.1,0.0435435435435435,22.9655172413793
5,0,352.023468231215,352.023468231215,0.545167995914745,63.6042402826855,65.404360290686,0.152329131626437,0.0826520325070257,NA,NA,NA,NA,NA,0.1,0.0435435435435435,22.9655172413793
-1,0,383.625575038336,383.625575038336,0.545779859149174,64.8043202880192,66.6044402960197,0.0721805606758189,0.0410415895023256,0.294056945084685,66.4044269617975,0.999243842387693,1.89236309077717,1.69821141044519,0.15,0.0435435435435435,22.9655172413793
1,0,300.820054670311,300.820054670311,0.545584503408694,68.0045336355757,69.2046136409094,0.0211974728495757,0.0145142875402215,NA,NA,NA,NA,NA,0.15,0.0435435435435435,22.9655172413793
2,0,312.020801386759,312.020801386759,0.545661902899954,67.4044936329089,68.8045869724648,0.037945185033902,0.0232347206748759,NA,NA,NA,NA,NA,0.15,0.0435435435435435,22.9655172413793
3,0,322.821521434762,322.821521434762,0.545714319480417,66.804453630242,68.4045603040203,0.0587317752072518,0.0340544839439517,NA,NA,NA,NA,NA,0.15,0.0435435435435435,22.9655172413793
4,0,335.822388159211,335.822388159211,0.545757296915062,65.6043736249083,67.4044936329089,0.0896808108268395,0.0501555087560339,NA,NA,NA,NA,NA,0.15,0.0435435435435435,22.9655172413793
5,0,358.623908260551,358.623908260551,0.545800935359746,62.6041736115741,64.4042936195746,0.155929165617589,0.0845407248131181,NA,NA,NA,NA,NA,0.15,0.0435435435435435,22.9655172413793
-1,0,391.626108407227,391.626108407227,0.546372449206876,64.0042669511301,65.8043869591306,0.0728628627415486,0.0414228587544465,0.292314863614322,65.404360290686,0.999138009657047,1.91466362383127,1.65753592812653,0.2,0.0435435435435435,22.9655172413793
1,0,305.620374691646,305.620374691646,0.546175951283012,67.2044802986866,68.4045603040203,0.0212071774588188,0.0145499246957655,NA,NA,NA,NA,NA,0.2,0.0435435435435435,22.9655172413793
2,0,317.021134742316,317.021134742316,0.546251690056001,66.6044402960197,68.0045336355757,0.0376808323495497,0.0231266842471585,NA,NA,NA,NA,NA,0.2,0.0435435435435435,22.9655172413793
3,0,328.021868124542,328.021868124542,0.546303631250534,66.0044002933529,67.6045069671311,0.0585011413610963,0.0339627594008584,NA,NA,NA,NA,NA,0.2,0.0435435435435435,22.9655172413793
4,0,341.622774851657,341.622774851657,0.546347354982685,64.8043202880192,66.6044402960197,0.0901724124344923,0.050438734192208,NA,NA,NA,NA,NA,0.2,0.0435435435435435,22.9655172413793
5,0,366.42442829522,366.42442829522,0.546392510459668,61.6041069404627,63.4042269484632,0.159661735079781,0.0864950110541914,NA,NA,NA,NA,NA,0.2,0.0435435435435435,22.9655172413793
-1,0,401.026735115674,401.026735115674,0.546935749732887,63.0042002800187,64.8043202880192,0.0735107511275206,0.0417859697655388,0.290440521294653,64.4042936195746,0.998753100281707,1.93818842745458,1.61905080769663,0.25,0.0435435435435435,22.9655172413793
1,0,311.22074804987,311.22074804987,0.546736809306423,66.2044136275752,67.4044936329089,0.0212007140947633,0.0145750297464406,NA,NA,NA,NA,NA,0.25,0.0435435435435435,22.9655172413793
2,0,322.821521434762,322.821521434762,0.546811156297539,65.6043736249083,67.2044802986866,0.0373635356972459,0.0229891914238928,NA,NA,NA,NA,NA,0.25,0.0435435435435435,22.9655172413793
3,0,334.222281485432,334.222281485432,0.546863318600499,65.2043469564638,66.6044402960197,0.0581792790794741,0.0338220673867432,NA,NA,NA,NA,NA,0.25,0.0435435435435435,22.9655172413793
4,0,348.423228215214,348.423228215214,0.546907809458923,64.2042802853524,65.8043869591306,0.0905708159386945,0.0506715762895282,NA,NA,NA,NA,NA,0.25,0.0435435435435435,22.9655172413793
5,0,375.425028335222,375.425028335222,0.546954824180998,60.6040402693513,62.4041602773518,0.163532667922983,0.0885173989152469,NA,NA,NA,NA,NA,0.25,0.0435435435435435,22.9655172413793
-1,0,412.227481832122,412.227481832122,0.547487080263398,62.0041336089073,63.8042536169078,0.0741161332890449,0.0421246139510983,0.288407829144147,63.4042269484632,0.998085833807688,1.96300858999402,1.58288592148165,0.3,0.0435435435435435,22.9655172413793
1,0,318.021201413428,318.021201413428,0.547285632116932,65.2043469564638,66.6044402960197,0.021174446643936,0.0145879718558066,NA,NA,NA,NA,NA,0.3,0.0435435435435435,22.9655172413793
2,0,329.62197479832,329.62197479832,0.547357588213451,64.8043202880192,66.2044136275752,0.0369888689319795,0.0228190623184212,NA,NA,NA,NA,NA,0.3,0.0435435435435435,22.9655172413793
3,0,341.622774851657,341.622774851657,0.547410635275328,64.4042936195746,65.8043869591306,0.0577539503476809,0.0336252642386986,NA,NA,NA,NA,NA,0.3,0.0435435435435435,22.9655172413793
4,0,356.423761584106,356.423761584106,0.547455899240997,63.4042269484632,65.0043336222415,0.0908571449758999,0.0508437567286792,NA,NA,NA,NA,NA,0.3,0.0435435435435435,22.9655172413793
5,0,386.025735049003,386.025735049003,0.547505107874055,59.6039735982399,61.4040936062404,0.167547946020704,0.0906104070746064,NA,NA,NA,NA,NA,0.3,0.0435435435435435,22.9655172413793
-1,0,425.028335222348,425.028335222348,0.548050543295029,61.2040802720181,62.8041869457964,0.0746716838034321,0.0424334062038675,0.286187072629048,62.4041602773518,0.997136818461147,1.98919556944119,1.54917137894202,0.35,0.0435435435435435,22.9655172413793
1,0,326.021734782319,326.021734782319,0.547845245882224,64.4042936195746,65.6043736249083,0.0211267407957012,0.0145871243434464,NA,NA,NA,NA,NA,0.35,0.0435435435435435,22.9655172413793
2,0,337.822521501433,337.822521501433,0.547915832714248,64.0042669511301,65.404360290686,0.0365489413095015,0.0226129403760622,NA,NA,NA,NA,NA,0.35,0.0435435435435435,22.9655172413793
3,0,350.223348223215,350.223348223215,0.547969195793778,63.6042402826855,65.0043336222415,0.0572113103190205,0.0333645540810662,NA,NA,NA,NA,NA,0.35,0.0435435435435435,22.9655172413793
4,0,366.024401626775,366.024401626775,0.548015989715982,62.6041736115741,64.2042802853524,0.0910085046255698,0.0509429540348107,NA,NA,NA,NA,NA,0.35,0.0435435435435435,22.9655172413793
5,0,398.426561770785,398.426561770785,0.548067620899919,58.6039069271285,60.2040136009067,0.171713749979144,0.0927790082965259,NA,NA,NA,NA,NA,0.35,0.0435435435435435,22.9655172413793
-1,0,440.229348623242,440.229348623242,0.54865957278511,60.2040136009067,62.0041336089073,0.0751643939346271,0.0427069472390026,0.283744695794902,61.4040936062404,0.995911112999786,2.01682013693642,1.51803542572819,0.4,0.0435435435435435,22.9655172413793
1,0,335.622374824988,335.622374824988,0.54844971613336,63.4042269484632,64.6043069537969,0.0210535700238504,0.0145698236017491,NA,NA,NA,NA,NA,0.4,0.0435435435435435,22.9655172413793
2,0,347.623174878325,347.623174878325,0.548518879703218,63.204213614241,64.6043069537969,0.0360365693925666,0.0223657208251658,NA,NA,NA,NA,NA,0.4,0.0435435435435435,22.9655172413793
3,0,360.424028268551,360.424028268551,0.548572553571676,62.8041869457964,64.2042802853524,0.056535691336415,0.0330311918014842,NA,NA,NA,NA,NA,0.4,0.0435435435435435,22.9655172413793
4,0,377.025135009001,377.025135009001,0.548620779140059,61.804120274685,63.4042269484632,0.0909972999589524,0.0509543015599931,NA,NA,NA,NA,NA,0.4,0.0435435435435435,22.9655172413793
5,0,413.027535169011,413.027535169011,0.54867567653247,57.4038269217948,59.2039469297953,0.176042211503623,0.0950248216199319,NA,NA,NA,NA,NA,0.4,0.0435435435435435,22.9655172413793
-1,0,458.230548703247,458.230548703247,0.549359237972884,59.2039469297953,61.0040669377959,0.0755805143835454,0.0429372621758632,0.278960250964893,60.2040136009067,0.999356892302338,2.04595113883616,1.48960198727848,0.45,0.0435435435435435,22.9655172413793
1,0,346.823121541436,346.823121541436,0.549142357092381,62.6041736115741,63.8042536169078,0.0209515092826226,0.0145339566337703,NA,NA,NA,NA,NA,0.45,0.0435435435435435,22.9655172413793
2,0,359.023934928995,359.023934928995,0.549210548614876,62.2041469431295,63.6042402826855,0.0354447300171075,0.0220733572876725,NA,NA,NA,NA,NA,0.45,0.0435435435435435,22.9655172413793
3,0,372.424828321888,372.424828321888,0.549265417143122,62.0041336089073,63.4042269484632,0.0557093557814097,0.0326152724610381,NA,NA,NA,NA,NA,0.45,0.0435435435435435,22.9655172413793
4,0,390.226015067671,390.226015067671,0.549315831817169,61.0040669377959,62.6041736115741,0.0907899069087717,0.0508597353435137,NA,NA,NA,NA,NA,0.45,0.0435435435435435,22.9655172413793
5,0,430.42869524635,430.42869524635,0.549374330476696,56.4037602506834,58.2038802586839,0.180537455096436,0.0973499732935835,NA,NA,NA,NA,NA,0.45,0.0435435435435435,22.9655172413793
-1,0,479.231948796586,479.231948796586,0.550209335265201,58.2038802586839,60.0040002666844,0.0759045858496077,0.0431151003018249,0.275949019844442,59.2039469297953,0.99771482570566,2.07665409843827,1.46398790022992,0.5,0.0435435435435435,22.9655172413793
1,0,360.224014934329,360.224014934329,0.549984450069265,61.6041069404627,62.8041869457964,0.0208169796296111,0.0144766322154408,NA,NA,NA,NA,NA,0.5,0.0435435435435435,22.9655172413793
2,0,372.62484165611,372.62484165611,0.550051620027637,61.4040936062404,62.8041869457964,0.0347646412813083,0.0217304214810206,NA,NA,NA,NA,NA,0.5,0.0435435435435435,22.9655172413793
3,0,386.425761717448,386.425761717448,0.550107181972292,61.2040802720181,62.6041736115741,0.0547122153023708,0.0321055746372803,NA,NA,NA,NA,NA,0.5,0.0435435435435435,22.9655172413793
4,0,405.427028468565,405.427028468565,0.550160215997576,60.404026935129,62.0041336089073,0.0903499920642564,0.0506386640804891,NA,NA,NA,NA,NA,0.5,0.0435435435435435,22.9655172413793
5,0,450.6300420028,450.6300420028,0.550223505550508,55.403693579572,57.2038135875725,0.185205148847462,0.0997572299713587,NA,NA,NA,NA,NA,0.5,0.0435435435435435,22.9655172413793
-1,0,503.633575571705,503.633575571705,0.5512874551419,57.2038135875725,59.003933595573,0.0761185772658384,0.0432302642614461,0.272594502770868,58.2038802586839,0.995840575075826,2.10898969636521,1.44129991073492,0.55,0.0435435435435435,22.9655172413793
1,0,376.025068337889,376.025068337889,0.551052780958225,60.6040402693513,61.804120274685,0.0206444937088823,0.0143942495340803,NA,NA,NA,NA,NA,0.55,0.0435435435435435,22.9655172413793
2,0,388.625908393893,388.625908393893,0.551119085967517,60.6040402693513,62.0041336089073,0.0339860510618174,0.0213305399339082,NA,NA,NA,NA,NA,0.55,0.0435435435435435,22.9655172413793
3,0,403.026868457897,403.026868457897,0.551176003272852,60.404026935129,61.804120274685,0.0535215158498145,0.0314893834358567,NA,NA,NA,NA,NA,0.55,0.0435435435435435,22.9655172413793
4,0,423.42822854857,423.42822854857,0.55123202959508,59.6039735982399,61.2040802720181,0.0896264725591977,0.0502654009561389,NA,NA,NA,NA,NA,0.55,0.0435435435435435,22.9655172413793
5,0,474.231615441029,474.231615441029,0.551300778553674,54.2036135742383,56.0037335822388,0.190053279727804,0.102253875012331,NA,NA,NA,NA,NA,0.55,0.0435435435435435,22.9655172413793
-1,0,532.035469031269,532.035469031269,0.552690688340271,56.4037602506834,58.0038669244616,0.0762019787709952,0.0432709133384645,0.26673789248224,57.0038002533502,0.999085874635688,2.14301218764462,1.4216315568245,0.6,0.0435435435435435,22.9655172413793
1,0,394.426295086339,394.426295086339,0.552443945917057,59.8039869324622,61.0040669377959,0.0204290970168077,0.0142831528177681,NA,NA,NA,NA,NA,0.6,0.0435435435435435,22.9655172413793
2,0,407.427161810787,407.427161810787,0.552510387722292,59.8039869324622,61.0040669377959,0.033098587015556,0.0208684105583278,NA,NA,NA,NA,NA,0.6,0.0435435435435435,22.9655172413793
3,0,422.228148543236,422.228148543236,0.552568127146247,59.6039735982399,61.0040669377959,0.0521114911429643,0.0307522933827572,NA,NA,NA,NA,NA,0.6,0.0435435435435435,22.9655172413793
4,0,443.829588639243,443.829588639243,0.552627260070037,59.003933595573,60.6040402693513,0.0885664396257524,0.049708498345195,NA,NA,NA,NA,NA,0.6,0.0435435435435435,22.9655172413793
5,0,501.633442229482,501.633442229482,0.552703185035465,53.2035469031269,55.0036669111274,0.195098878858722,0.104839877186245,NA,NA,NA,NA,NA,0.6,0.0435435435435435,22.9655172413793
-1,0,564.237615841056,564.237615841056,0.554533408248475,55.403693579572,57.0038002533502,0.0761309151946108,0.0432233799574884,0.262549065357932,56.0037335822388,0.996937923231445,2.17876783131205,1.40506008744804,0.65,0.0435435435435435,22.9655172413793
1,0,415.627708513901,415.627708513901,0.554272888308233,58.8039202613508,60.0040002666844,0.020165094606411,0.014139481493556,NA,NA,NA,NA,NA,0.65,0.0435435435435435,22.9655172413793
2,0,428.628575238349,428.628575238349,0.554338073501926,58.8039202613508,60.2040136009067,0.0320919568348645,0.0203359175793665,NA,NA,NA,NA,NA,0.65,0.0435435435435435,22.9655172413793
3,0,444.029601973465,444.029601973465,0.55439771032692,59.003933595573,60.2040136009067,0.0504532169521625,0.0298779935000457,NA,NA,NA,NA,NA,0.65,0.0435435435435435,22.9655172413793
4,0,467.031135409027,467.031135409027,0.554460719575314,58.4038935929062,60.0040002666844,0.0870961381892858,0.0489295971752938,NA,NA,NA,NA,NA,0.65,0.0435435435435435,22.9655172413793
5,0,533.03553570238,533.03553570238,0.554545194922623,52.2034802320155,54.003600240016,0.200340616228293,0.107517214031844,NA,NA,NA,NA,NA,0.65,0.0435435435435435,22.9655172413793
-1,0,599.839989332622,599.839989332622,0.556937872707941,54.4036269084606,56.0037335822388,0.0758765498996762,0.0430720030935931,0.257865834467525,55.0036669111274,0.994664829098469,2.21629342191262,1.3916435977773,0.7,0.0435435435435435,22.9655172413793
1,0,439.429295286352,439.429295286352,0.556662083790716,57.8038535902393,59.003933595573,0.0198449953930763,0.0139578499401871,NA,NA,NA,NA,NA,0.7,0.0435435435435435,22.9655172413793
2,0,452.430162010801,452.430162010801,0.556726158118174,58.0038669244616,59.2039469297953,0.0309528915570235,0.0197253214560172,NA,NA,NA,NA,NA,0.7,0.0435435435435435,22.9655172413793
3,0,468.231215414361,468.231215414361,0.55678720489428,58.2038802586839,59.6039735982399,0.0485170553650292,0.0288493290872656,NA,NA,NA,NA,NA,0.7,0.0435435435435435,22.9655172413793
4,0,492.632842189479,492.632842189479,0.556854494525088,58.0038669244616,59.4039602640176,0.0851318634207121,0.0478820145210052,NA,NA,NA,NA,NA,0.7,0.0435435435435435,22.9655172413793
5,0,567.837855857057,567.837855857057,0.556949089856633,51.2034135609041,53.0035335689046,0.205785960463757,0.110288645445584,NA,NA,NA,NA,NA,0.7,0.0435435435435435,22.9655172413793
-1,0,637.642509500633,637.642509500633,0.560012717605425,53.4035602373492,55.0036669111274,0.0754073283921708,0.0427990012221158,0.250536976235274,53.8035869057937,0.998046959222217,2.25561501850286,1.38141857259495,0.75,0.0435435435435435,22.9655172413793
1,0,465.031002066804,465.031002066804,0.559719978761338,56.803786919128,58.0038669244616,0.0194612040498031,0.0137327789844845,NA,NA,NA,NA,NA,0.75,0.0435435435435435,22.9655172413793
2,0,478.031868791253,478.031868791253,0.559783263119665,57.2038135875725,58.4038935929062,0.0296677986300459,0.0190288843389948,NA,NA,NA,NA,NA,0.75,0.0435435435435435,22.9655172413793
3,0,494.032935529035,494.032935529035,0.559845321027229,57.6038402560171,58.8039202613508,0.0462633896081322,0.0276444983810023,NA,NA,NA,NA,NA,0.75,0.0435435435435435,22.9655172413793
4,0,519.434628975265,519.434628975265,0.559916650977338,57.4038269217948,59.003933595573,0.0825636272352935,0.0465069867238747,NA,NA,NA,NA,NA,0.75,0.0435435435435435,22.9655172413793
5,0,605.040336022401,605.040336022401,0.560023562593521,50.2033468897927,51.8034535635709,0.211441894229963,0.113160546782219,NA,NA,NA,NA,NA,0.75,0.0435435435435435,22.9655172413793
-1,0,676.045069671311,676.045069671311,0.563819686621527,52.2034802320155,54.003600240016,0.0746889361826423,0.0423844177156411,0.244718255587289,52.8035202346823,0.995822129585475,2.29674696314188,1.37439802206393,0.8,0.0435435435435435,22.9655172413793
1,0,491.632775518368,491.632775518368,0.563510551771367,56.0037335822388,57.0038002533502,0.0190054294881726,0.0134581453754929,NA,NA,NA,NA,NA,0.8,0.0435435435435435,22.9655172413793
2,0,504.033602240149,504.033602240149,0.563570702007343,56.4037602506834,57.6038402560171,0.0282222128681755,0.0182361724532427,NA,NA,NA,NA,NA,0.8,0.0435435435435435,22.9655172413793
3,0,519.83465564371,519.83465564371,0.563632954847245,56.803786919128,58.2038802586839,0.0436551581096218,0.0262400997177593,NA,NA,NA,NA,NA,0.8,0.0435435435435435,22.9655172413793
4,0,546.036402426828,546.036402426828,0.563708769850252,57.2038135875725,58.6039069271285,0.0792602688551747,0.0447309753796948,NA,NA,NA,NA,NA,0.8,0.0435435435435435,22.9655172413793
5,0,643.042869524635,643.042869524635,0.563830357241272,49.2032802186812,50.8033868924595,0.217314338662992,0.116130403609457,NA,NA,NA,NA,NA,0.8,0.0435435435435435,22.9655172413793
-1,0,713.047536502433,713.047536502433,0.568338773593447,51.2034135609041,53.0035335689046,0.0736849398676027,0.0418061849410712,0.236195771591739,51.6034402293486,0.999761512442227,2.33969126622918,1.37057036452912,0.85,0.0435435435435435,22.9655172413793
1,0,518.034535635709,518.034535635709,0.56801491967499,55.0036669111274,56.0037335822388,0.0184681980301034,0.0131271815244752,NA,NA,NA,NA,NA,0.85,0.0435435435435435,22.9655172413793
